run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,governor,dmc_governor,arm_freq,core_freq_min,gpu_governor,Device,policy0_freq,policy4_freq_max,over_voltage_min,over_voltage,gpu_freq_max,cpu_freq_min,cpu_freq,policy6_freq_min,dmc_freq_min,dmc_freq,policy4_freq,v3d_freq,gpu_freq,policy6_freq,policy4_freq_min,gpu_freq_min,cpu_governor,emc_max_freq,Config_ID,TestName,cpu_freq_max,dmc_freq_max,cores_online,policy0_freq_max,core_freq,arm_freq_min,policy0_freq_min,v3d_freq_min,Governor,policy6_freq_max,Config_Name,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1700\run2,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,56122.049985,55.428064,55.429618,3.3466666666666662,4.773684210526316
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1700\run3,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,56381.22643,56.002343,56.003878,3.2933333333333334,4.815789473684211
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1700\run4,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,57227.861651,55.581328,55.582843,3.313333333333333,4.794736842105263
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1700\run5,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,58006.118946,55.258266,55.259777,3.306666666666666,4.836842105263158
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1700\run6,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,56320.147355,56.121204,56.122588,3.3,4.747368421052632
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1800\run1,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,56535.287429,53.067838,53.069477,3.306666666666666,4.868421052631579
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1800\run2,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,55225.082448,52.844915,52.846394,3.313333333333333,4.778947368421052
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1800\run3,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,56286.975911,53.079666,53.081067,3.2333333333333334,4.863157894736842
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1800\run4,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,57343.148855,53.205699,53.207145,3.3399999999999994,4.836842105263158
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1800\run5,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,56366.209299,53.262465,53.263961,3.313333333333333,4.8052631578947365
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1800\run6,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,58466.584613,53.539554,53.541077,3.24,4.847368421052631
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1900\run1,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,54994.742597,51.524834,51.526345,3.3,4.863157894736842
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1900\run2,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,57474.85228,51.028649,51.030056,3.26,4.915384615384616
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1900\run3,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,55143.64906,51.809662,51.811056,3.2933333333333334,4.8
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1900\run4,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,55416.77593,50.904324,50.905834,3.3333333333333335,4.9
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1900\run5,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,54501.874005,51.135285,51.136833,3.313333333333333,4.846153846153846
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq1900\run6,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,54441.144486,50.897123,50.898651,3.2666666666666666,4.9
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2000\run1,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,55218.360411,50.049133,50.050531,3.413333333333333,4.907692307692308
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2000\run2,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,55711.549708,48.642441,48.643867,3.313333333333333,4.938461538461539
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2000\run3,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,54228.178579,49.185615,49.187155,3.32,4.938461538461539
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2000\run4,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,54684.610986,50.606023,50.607516,3.2866666666666666,4.984615384615385
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2000\run5,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,55068.735856,49.85992,49.861378,3.2933333333333334,5.0
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2000\run6,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,58303.235188,49.598796,49.600227,3.353333333333333,4.915384615384616
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2100\run1,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,54984.505597,48.634167,48.635584,3.313333333333333,5.015384615384615
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2100\run2,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,56111.034041,48.853175,48.854698,3.3266666666666667,5.053846153846154
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2100\run3,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,54927.038875,48.419203,48.420657,3.306666666666666,5.0307692307692315
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2100\run4,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,54692.982819,47.75893,47.760463,3.253333333333333,5.008333333333334
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2100\run5,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,55001.410671,48.566066,48.56752,3.3399999999999994,5.066666666666666
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2100\run6,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,55603.442208,48.593363,48.594863,3.306666666666666,5.0307692307692315
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2200\run1,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,57037.508225,48.781302,48.782809,3.3066666666666666,5.038461538461538
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2200\run2,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,54592.106764,47.455072,47.45647,3.3333333333333335,5.084615384615384
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2200\run3,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,54093.833857,46.897703,46.899156,3.32,5.1
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2200\run4,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,54410.610727,48.010454,48.011942,3.26,5.061538461538461
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2200\run5,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,55757.5058,46.52742,46.528931,3.306666666666666,5.1
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2200\run6,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,53458.524172,47.084773,47.086223,3.32,5.084615384615384
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2300\run1,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,55394.992819,46.967171,46.968529,3.313333333333333,4.976923076923077
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2300\run2,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,54011.768376,45.788608,45.79003,3.306666666666666,5.069230769230769
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2300\run3,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,56062.155744,46.775471,46.776928,3.3399999999999994,5.083333333333333
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2300\run4,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,56206.118781,46.319228,46.320564,3.32,5.1
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2300\run5,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,54045.983412,46.889899,46.891233,3.3333333333333335,5.1
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2300\run6,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,55101.856522,46.58874,46.590149,3.3399999999999994,5.1
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2400\run1,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,52894.351728,45.743333,45.744823,3.313333333333333,5.138461538461538
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2400\run2,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,53960.400302,46.543235,46.544555,3.3,5.138461538461538
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2400\run3,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,53983.512283,45.733918,45.735285,3.38,5.1692307692307695
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2400\run4,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,57575.036651,45.643777,45.64519,3.313333333333333,5.153846153846154
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2400\run5,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,56552.218615,47.284365,47.285635,3.32,5.166666666666667
bench_logs\HPEC\SRAD-OpenMP-PI-serial-small\arm_freq2400\run6,Serial,RaspberryPiComputeModule5,SRAD,1,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-serial-small,0,0,0,0,910,0,0,500,performance,0,0,,54042.526876,45.90249,45.903845,3.3733333333333335,5.107692307692307
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1500\run1,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,55425.933985,45.577201,45.578995,2.8466666666666662,6.542857142857143
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1500\run2,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,57819.334151,45.51936,45.521092,2.9066666666666667,6.528571428571429
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1500\run3,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,55787.367097,45.384579,45.38633,2.913333333333333,6.6
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1500\run4,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,53858.470097,45.822923,45.824627,2.8666666666666667,6.528571428571429
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1500\run5,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,57849.33241,45.587974,45.589675,2.933333333333333,6.542857142857143
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1500\run6,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,57653.102299,45.393526,45.395425,2.933333333333333,6.542857142857143
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1600\run1,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,53697.036061,44.710178,44.711867,3.313333333333333,6.685714285714285
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1600\run2,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,54522.846893,44.726248,44.728085,3.38,6.7
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1600\run3,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,57546.932337,44.611944,44.613397,3.3666666666666667,6.7
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1600\run4,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,53711.292116,44.847188,44.848754,3.393333333333333,6.771428571428571
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1600\run5,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,54741.194208,44.92011,44.921756,3.36,6.728571428571429
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1600\run6,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,55689.700467,45.118189,45.119826,3.353333333333333,6.714285714285714
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1700\run1,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,52702.437302,44.534178,44.535716,3.36,6.8428571428571425
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1700\run2,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,54575.612875,44.259651,44.26125,3.3399999999999994,6.828571428571428
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1700\run3,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,55666.377615,44.537269,44.538947,3.3333333333333335,6.814285714285715
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1700\run4,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,55522.808689,44.809334,44.810898,3.38,6.8
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1700\run5,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,52727.585691,44.747372,44.748891,3.3399999999999994,6.785714285714286
bench_logs\HPEC\SRAD-OpenMP-PI-t4-small\arm_freq1700\run6,OpenMP,RaspberryPiComputeModule5,SRAD,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SRAD-OpenMP-PI-t4-small,0,0,0,0,910,0,0,500,performance,0,0,,54633.947171,44.255694,44.25726,3.36,6.8
